path	layer	authority_status	domain_guess	size_bytes	first_heading
nested/asai-worldline-v48r3-source-restored/main/asai-works-cfrp-program.md	semantic-v48-main	BASE-CURRENT	materials	20200	CFRP実装プログラム——初期実験機群(実装問題の潰し込み)と実用機の二層
nested/asai-worldline-v48r3-source-restored/main/asai-works-cfrp-wing.md	semantic-v48-main	BASE-CURRENT	materials	14117	CFRP機の翼——物理の裏取りと翼平面形の開発史整流(CFRP実用機甲=直線翼/後退翼CFRP軽戦案=後退翼)
nested/asai-worldline-v48r3-source-restored/main/asai-works-china-war-1937-1941.md	semantic-v48-main	BASE-CURRENT	cross-domain	17336	中国戦線 1937〜1941——技術優位を「戦争終了」と短絡しない（歴史側の親資料）
nested/asai-worldline-v48r3-source-restored/main/asai-works-company-structure.md	semantic-v48-main	BASE-CURRENT	company	17616	会社・業務構造——浅井精機工業の対内の形（法人・組織・工場・人・制度）
nested/asai-worldline-v48r3-source-restored/main/asai-works-computation-aviation-bridge.md	semantic-v48-main	BASE-CURRENT	aviation;computation	4953	航空設計への計算能力の侵入——C/M/E/P/I/A影機監査の計算側正本
nested/asai-worldline-v48r3-source-restored/main/asai-works-computation-ferrite-cipher-memory.md	semantic-v48-main	BASE-CURRENT	computation	3202	フェライト・暗号・磁気記録／記憶——計算機史の磁気枝と官需接続の正本
nested/asai-worldline-v48r3-source-restored/main/asai-works-computation-machines-centers.md	semantic-v48-main	BASE-CURRENT	computation	5641	1923–45 計算機系列と計算センター運用——最大機ではなく生態系で読む正本
nested/asai-worldline-v48r3-source-restored/main/asai-works-computation-origin-business.md	semantic-v48-main	BASE-CURRENT	computation;company	8215	計算部門の企業起源・民需・商品化——1923年起点の正本
nested/asai-worldline-v48r3-source-restored/main/asai-works-computation-repropagation-engine-aviation-1923-45.md	semantic-v48-main	BASE-CURRENT	aviation;computation	3599	計算能力の再伝播 1923–45 —— engine/metallurgy/aviation method authority
nested/asai-worldline-v48r3-source-restored/main/asai-works-core-elements.md	semantic-v48-main	BASE-CURRENT	gas-turbine	21159	コアの要素分解——世代（E系）を独立軸へ分離する
nested/asai-worldline-v48r3-source-restored/main/asai-works-core-hierarchy.md	semantic-v48-main	BASE-CURRENT	gas-turbine	21601	コアの構造模型——世代（帯）→コア種類→エンジン商品、能力は予算
nested/asai-worldline-v48r3-source-restored/main/asai-works-core-rebaseline-history-v38-v48.md	semantic-v48-main	BASE-CURRENT	gas-turbine	6499	コア再基底化の経緯——v38からv48まで、何が変わり何が壊れたか
nested/asai-worldline-v48r3-source-restored/main/asai-works-cross-domain-computation-fire-optics.md	semantic-v48-main	BASE-CURRENT	computation;weapons-systems	4769	計算機導入後の横断技術——専用計算器・射撃指揮・光学写真（v24正本）
nested/asai-worldline-v48r3-source-restored/main/asai-works-diesel-turbo-1930s.md	semantic-v48-main	BASE-CURRENT	turbo-boost	15671	ディーゼル過給機の1930年代展開——艦級・年次・量産規模
nested/asai-worldline-v48r3-source-restored/main/asai-works-e4-e5-hot-section-component-life-rebaseline-1931-37.md	semantic-v48-main	BASE-CURRENT	gas-turbine	7497	E4/E5 hot-section component / life 再基線化 1931–37 — v39
nested/asai-worldline-v48r3-source-restored/main/asai-works-e4-e5-installed-cycle-rebaseline-1931-37.md	semantic-v48-main	BASE-CURRENT	gas-turbine	12724	E4/E5 cooled installed-cycle 再基線化 1931–37 — gross Brayton から実shaft帳簿へ
nested/asai-worldline-v48r3-source-restored/main/asai-works-e4-e5-product-massflow-size-rebaseline-1931-37.md	semantic-v48-main	BASE-CURRENT	gas-turbine	13368	E4/E5 product mass-flow / size rebaseline 1931–37 — v41
nested/asai-worldline-v48r3-source-restored/main/asai-works-e4-regeneration-installed-rebaseline-1931-33.md	semantic-v48-main	BASE-CURRENT	gas-turbine	11494	E4 regeneration installed rebaseline 1931–33 — v42
nested/asai-worldline-v48r3-source-restored/main/asai-works-e5-e6-compressor-operability-rebaseline-1934-41.md	semantic-v48-main	BASE-CURRENT	gas-turbine	14351	E5/E6 compressor operability rebaseline 1934–41 — v43
nested/asai-worldline-v48r3-source-restored/main/asai-works-e6-installed-cycle-product-power-rebaseline-1938-41.md	semantic-v48-main	BASE-CURRENT	gas-turbine	8094	124 — E6 installed-cycle / product-power rebaseline — v44
nested/asai-worldline-v48r3-source-restored/main/asai-works-e6-m-jf-installed-thrust-rebaseline-1938-43.md	semantic-v48-main	BASE-CURRENT	gas-turbine	8487	E6-M-J / JF installed-thrust rebaseline — 1938–43
nested/asai-worldline-v48r3-source-restored/main/asai-works-e8-e9-later-war-propulsion-rebaseline-1942-47.md	semantic-v48-main	BASE-CURRENT	cross-domain	8099	E8/E9+ later-war propulsion 再基線化 1942–47 — 史実年代を天井にせず、支払済み能力と残存gateで判定する
nested/asai-worldline-v48r3-source-restored/main/asai-works-engine-capability-core-e1-e9.md	semantic-v48-main	BASE-CURRENT	gas-turbine	12068	発動機能力コア正本——E1–E9・規模帯・後端方式（v48再配置）
nested/asai-worldline-v48r3-source-restored/main/asai-works-engine-competition-zuisei-sakae-1937-41.md	semantic-v48-main	BASE-CURRENT	cross-domain	18434	1937–41 瑞星 vs 栄 —— 零戦顧客下の発動機EH→EA競争
nested/asai-worldline-v48r3-source-restored/main/asai-works-engine-computation-externalization-1928-34.md	semantic-v48-main	BASE-CURRENT	computation	16329	発動機計算史 II——外販・吸収・軍用評価への分岐（1928–34）
nested/asai-worldline-v48r3-source-restored/main/asai-works-engine-computation-internal-1923-28.md	semantic-v48-main	BASE-CURRENT	computation	12786	発動機計算史 I——浅井内部の「腱鞘炎軽減」から設計工程化まで（1923–28）
nested/asai-worldline-v48r3-source-restored/main/asai-works-engine-computation-maturation-1934-37.md	semantic-v48-main	BASE-CURRENT	computation	11347	発動機計算史 III——計算前提の設計組織と系列分岐（1934–37）
nested/asai-worldline-v48r3-source-restored/main/asai-works-engine-h-to-a-ledger.md	semantic-v48-main	BASE-CURRENT	cross-domain	5334	発動機H→A上流帳簿——コア開発と航空機装備Eの境界
nested/asai-worldline-v48r3-source-restored/main/asai-works-fix-queue.md	semantic-v48-main	BASE-CURRENT	cross-domain	70609	v37/v36/v35 current closure notes
nested/asai-worldline-v48r3-source-restored/main/asai-works-frp-manufacturing.md	semantic-v48-main	BASE-CURRENT	materials	26399	FRP/CFRPの製造技術——前駆体三系統(ピッチの補填)・成形と一発成形・労働力・検査と損傷・限界の再評価
nested/asai-worldline-v48r3-source-restored/main/asai-works-fuel-control.md	semantic-v48-main	BASE-CURRENT	cross-domain	5286	ジェット・ターボプロップの燃料制御と始動系
nested/asai-worldline-v48r3-source-restored/main/asai-works-gfrp-small-craft-hull-rebaseline-1940-46.md	semantic-v48-main	BASE-CURRENT	materials	13975	GFRP小型艇一次艇体の再基底化——1940–46 scale-up / wet / slam / repair gate
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-apu.md	semantic-v48-main	BASE-CURRENT	gas-turbine	4346	補助動力・始動系（GT-APU）——始動と補助電源を束ねる
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-carrier-conversion.md	semantic-v48-main	BASE-CURRENT	marine;gas-turbine	7711	空母化の枠の再考——GT増速と合成風力
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-carrier-physics.md	semantic-v48-main	BASE-CURRENT	marine;gas-turbine	8166	艦上タービンの物理——発艦風・三乗則・増速重量の背骨
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-carrier-range.md	semantic-v48-main	BASE-CURRENT	marine;gas-turbine	7474	GT増速の適用範囲——でっちあげ・使いにくい空母・正規空母
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-carrier-taiyo.md	semantic-v48-main	BASE-CURRENT	marine;gas-turbine	16683	大鷹級タービン増速空母——具体設計と運用（蒸気巡航＋GT増速の一隻）
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-carrier-tasan.md	semantic-v48-main	BASE-CURRENT	marine;gas-turbine	7502	空母化の増強範囲と在庫——試算
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-carrier-turbine.md	semantic-v48-main	BASE-CURRENT	marine;gas-turbine	22878	艦載タービンの工学——据付重量・熱・回生・燃料兼用・寿命（艦上に積む実体）
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-catapult.md	semantic-v48-main	BASE-CURRENT	gas-turbine	16389	浅井工廠／GT駆動甲板カタパルト——現状整理
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-core-generations.md	semantic-v48-main	BASE-CURRENT	gas-turbine	902	ガスタービン・コア世代表 — v48互換wrapper
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-diesel-1929.md	semantic-v48-main	BASE-CURRENT	gas-turbine	8859	ガスタービンとディーゼル過給機の初期発展（〜1929・再稿）
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-efficiency-regen.md	semantic-v48-main	BASE-CURRENT	gas-turbine	12829	GT出力効率・燃費とサイクル選択——補機・小型艦主機のSFC梯子と回生の閾値
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-first-customers.md	semantic-v48-main	BASE-CURRENT	gas-turbine	15682	各応用の最初の具体的顧客——誰が最初に買うか
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-fuel.md	semantic-v48-main	BASE-CURRENT	gas-turbine	16509	燃料の門——タービン燃料の構成戦略（留出油・脱硫の前倒し・合成/発酵・10年の布陣）
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-gyorai-yobi.md	semantic-v48-main	BASE-CURRENT	gas-turbine	2333	GT魚雷艇・高速艇と予備動力——v29 design closure反映
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-kansei.md	semantic-v48-main	BASE-CURRENT	gas-turbine	7787	GT 増速の艦政への波及——商船の引き上げと戦時増産の皮算用
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-kubo-taiiki.md	semantic-v48-main	BASE-CURRENT	gas-turbine	8140	GT 増速で空母の帯域はどこまで広がるか——現時点の推測による見積り
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-kubo.md	semantic-v48-main	BASE-CURRENT	gas-turbine	8305	空母への GT 増速——合成風力の帯を広げる、ディーゼルとの組み合わせ
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-marine-program.md	semantic-v48-main	BASE-CURRENT	marine;gas-turbine	6631	舶用GTの試験・組み込み計画と、性能向上を踏まえた塗り替え
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-marine-rework.md	semantic-v48-main	BASE-CURRENT	marine;gas-turbine	8453	舶用ガスタービン混合の再考——コア族・製品幅の拡大で増強される要素
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-senpaku.md	semantic-v48-main	BASE-CURRENT	gas-turbine	9293	舶用ガスタービンの考察——サイズ・燃料・増加できる出力、および大型船の混合搭載
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-shogouki.md	semantic-v48-main	BASE-CURRENT	gas-turbine	8291	商品化初号機のガスタービン・コアと商品の形態
nested/asai-worldline-v48r3-source-restored/main/asai-works-gt-shouhinka.md	semantic-v48-main	BASE-CURRENT	gas-turbine	7995	商品化グレードのガスタービン——その姿と、各分野での実装
nested/asai-worldline-v48r3-source-restored/main/asai-works-handoff.md	semantic-v48-main	BASE-CURRENT	company	114498	浅井精機・ガスタービン計画——引き継ぎ（移行用）
nested/asai-worldline-v48r3-source-restored/main/asai-works-hot-section-materials-long-clock-1919-38.md	semantic-v48-main	BASE-CURRENT	materials	2965	Hot-section材料の長時計画 1919–38 —— creep / oxidation / thermal-cycle の前払い
nested/asai-worldline-v48r3-source-restored/main/asai-works-industrial-turbomachinery.md	semantic-v48-main	BASE-CURRENT	ground;turbo-boost	5743	産業用ターボ機械——高炉送風機と水素複合体の圧縮機
nested/asai-worldline-v48r3-source-restored/main/asai-works-integrity-audit-2026-07.md	semantic-v48-main	BASE-CURRENT	cross-domain	11401	浅井精機・整合性監査（2026-07-05）
nested/asai-worldline-v48r3-source-restored/main/asai-works-jet-armament-review-2026-07.md	semantic-v48-main	BASE-CURRENT	aviation	17010	作業まとめ——延長戦の空戦・戦後線再検証・武装・CFRP形態・設計原則（2026-07）
nested/asai-worldline-v48r3-source-restored/main/asai-works-kaiboukan-gt.md	semantic-v48-main	BASE-CURRENT	cross-domain	5971	海防艦のガスタービン——回生の閾値が名指ししていた艦種
nested/asai-worldline-v48r3-source-restored/main/asai-works-marine-gt-small-craft-design-closure-1938-43.md	semantic-v48-main	BASE-CURRENT	marine;gas-turbine	16198	舶用GT小型高速艇 design closure 1938–43 — 船型・軸系・prop・marine qualification
nested/asai-worldline-v48r3-source-restored/main/asai-works-marine-gt-small-craft-rebaseline-1934-43.md	semantic-v48-main	BASE-CURRENT	marine;gas-turbine	7435	舶用GT小型高速艇・魚雷艇 再基底化 1934–43（v27正本）
nested/asai-worldline-v48r3-source-restored/main/asai-works-materials-fleet-application.md	semantic-v48-main	BASE-CURRENT	marine;materials	16488	素材の艦隊適用——年限の導出・対象・利得(パテ/サンド外殻/GFRP)
nested/asai-worldline-v48r3-source-restored/main/asai-works-materials-resin.md	semantic-v48-main	BASE-CURRENT	materials	35793	新素材・接着剤——社長の道楽領域(タングステン線・炭素・樹脂・複合材・金属複合)
nested/asai-worldline-v48r3-source-restored/main/asai-works-military-diesel-vehicles.md	semantic-v48-main	BASE-CURRENT	ground	17064	軍用ディーゼル車両——過給の横展開（トラック・砲牽引車・装甲車・装軌車・自走砲）
nested/asai-worldline-v48r3-source-restored/main/asai-works-mine-countermeasures-rebaseline-1939-45.md	semantic-v48-main	BASE-CURRENT	cross-domain	4555	掃海・機雷対処再基線化 1939–45 — 木造低磁気艇、signature、機械・磁気・音響掃海の分離
nested/asai-worldline-v48r3-source-restored/main/asai-works-naval-buildup.md	semantic-v48-main	BASE-CURRENT	marine	14635	浅井工廠／戦時艦艇建造の試算・対米較正・見積りの読み方
nested/asai-worldline-v48r3-source-restored/main/asai-works-orbat-1941.md	semantic-v48-main	BASE-CURRENT	cross-domain	14186	41年末開戦時に動員できる改変航空戦力——艦載と陸上
nested/asai-worldline-v48r3-source-restored/main/asai-works-piston-installation-shadow-ledger.md	semantic-v48-main	BASE-CURRENT	cross-domain	6875	レシプロ発動機装備影機 E —— 発動機単体と機体性能の間を閉じる共通帳簿
nested/asai-worldline-v48r3-source-restored/main/asai-works-piston-package-1941-application.md	semantic-v48-main	BASE-CURRENT	cross-domain	15528	1941年 主力史実系レシプロへの浅井package適用表
nested/asai-worldline-v48r3-source-restored/main/asai-works-piston-rework.md	semantic-v48-main	BASE-CURRENT	cross-domain	8811	レシプロ機の諸元変化——浅井の過給・推力排気・材料を「受けた」ピストン機
nested/asai-worldline-v48r3-source-restored/main/asai-works-plant-fiber-composites.md	semantic-v48-main	BASE-CURRENT	materials	10979	植物繊維FRPの適性——三指標で計算する
nested/asai-worldline-v48r3-source-restored/main/asai-works-product-availability-ledger-1903-41.md	semantic-v48-main	BASE-CURRENT	company	12784	浅井商品・利用可能性年代記——社内試作／商品化／外販／軍需採用を分ける（1903–1941）
nested/asai-worldline-v48r3-source-restored/main/asai-works-propeller-control.md	semantic-v48-main	BASE-CURRENT	cross-domain	8048	プロペラ制御——定速・フェザリング・負トルク
nested/asai-worldline-v48r3-source-restored/main/asai-works-propulsion-roadmap.md	semantic-v48-main	BASE-CURRENT	cross-domain	15081	推進形式（後端軸）のロードマップ——ピュア端の深化とファン端の大戦内前倒し
nested/asai-worldline-v48r3-source-restored/main/asai-works-radio-radar-reliability-rebaseline-1935-45.md	semantic-v48-main	BASE-CURRENT	weapons-systems	16770	無線・電探の実用品質再基底化 1935–45 —— tube / contact / insulation / power / EMI / training H→A
nested/asai-worldline-v48r3-source-restored/main/asai-works-reverify-audit.md	semantic-v48-main	BASE-CURRENT	cross-domain	10922	再確認監査——性能数値の過剰／過小／誤り（全44ファイル・2026再確認）
nested/asai-worldline-v48r3-source-restored/main/asai-works-saiyo-kijo.md	semantic-v48-main	BASE-CURRENT	cross-domain	10388	官の受容——誰が買い、なぜ気に入るか（採用機序）
nested/asai-worldline-v48r3-source-restored/main/asai-works-structural-composites.md	semantic-v48-main	BASE-CURRENT	materials	15356	構造材の複合化——役割分担マップ・接着鋼パッチ/ダブラ・鋼×エポキシ・防護の定量
nested/asai-worldline-v48r3-source-restored/main/asai-works-structural-testbeds.md	semantic-v48-main	BASE-CURRENT	cross-domain	13080	構造試験機「材一号・材二号」——麻エポ・紙ハニカム構体の並行実証
nested/asai-worldline-v48r3-source-restored/main/asai-works-submarine-aircraft-1929-41.md	semantic-v48-main	BASE-CURRENT	aviation;marine	14795	潜水艦搭載機再基底化 1929–41 — 九一式水偵・九六式小型水上機・零式小型水上機
nested/asai-worldline-v48r3-source-restored/main/asai-works-submarine-battery-motor-yard-rebaseline-1938-44.md	semantic-v48-main	BASE-CURRENT	marine	5433	潜水艦 battery / motor / yard 再基線化 1938–44 — 通常大型鉛電池、4主電動機、工業・工廠会計
nested/asai-worldline-v48r3-source-restored/main/asai-works-submarine-h-to-a-ledger.md	semantic-v48-main	BASE-CURRENT	marine	7375	潜水艦 H→A 再審査帳簿
nested/asai-worldline-v48r3-source-restored/main/asai-works-submarine-maturation-1934-37.md	semantic-v48-main	BASE-CURRENT	marine	19389	潜水艦再基底化 1934–37 — 海大六型成熟・巡潜二/三型・大鯨・掃気補助
nested/asai-worldline-v48r3-source-restored/main/asai-works-submarine-next-gen-2cycle-prime-mover-gate-1941-45.md	semantic-v48-main	BASE-CURRENT	marine	3790	潜水艦 次世代2-cycle統合主機 gate 1941–45 — capability supply と requirement の分離
nested/asai-worldline-v48r3-source-restored/main/asai-works-submarine-next-generation-1941-44.md	semantic-v48-main	BASE-CURRENT	marine	8863	潜水艦次世代再生成 1941–44 — 12kt第一世代から15kt級第二世代へ
nested/asai-worldline-v48r3-source-restored/main/asai-works-submarine-propulsion-1940-43.md	semantic-v48-main	BASE-CURRENT	marine	15626	潜水艦主機合理化 1940–43 — 2号10型 / 1号甲10型 / 22号10型 / 複合掃気
nested/asai-worldline-v48r3-source-restored/main/asai-works-submarine-rebaseline-1927-33.md	semantic-v48-main	BASE-CURRENT	marine	9727	潜水艦再基底化 1927–33 — 海大型・巡潜型と艦本式主機
nested/asai-worldline-v48r3-source-restored/main/asai-works-submarine-series-1938-41.md	semantic-v48-main	BASE-CURRENT	marine	18932	潜水艦系列再基底化 1938–41 — 海大七型・巡潜甲/乙/丙・航空設備・主機分岐
nested/asai-worldline-v48r3-source-restored/main/asai-works-submarine-underwater-1938-43.md	semantic-v48-main	BASE-CURRENT	marine	23663	潜水艦水中系再基底化 1938–43 — 急速潜航・蓄電池・主電動機・自艦雑音
nested/asai-worldline-v48r3-source-restored/main/asai-works-surface-ship-large-marine-rebaseline-1934-41.md	semantic-v48-main	BASE-CURRENT	marine	15827	水上艦船型・大型舶用再基底化 1934–41 — 13号ディーゼル／GT増速・予備動力
nested/asai-worldline-v48r3-source-restored/main/asai-works-survey-artillery-meteorology-rebaseline-1935-45.md	semantic-v48-main	BASE-CURRENT	cross-domain	3855	測量・砲兵気象再基線化 1935–45 — 観測からballistic-met messageまでの工程標準化
nested/asai-worldline-v48r3-source-restored/main/asai-works-tank-computation-rebaseline-1938-41.md	semantic-v48-main	BASE-CURRENT	ground;computation	2494	九七式チハ→新砲塔47mm→一式中戦車チヘ 再基底化 1935–41（v27正本）
nested/asai-worldline-v48r3-source-restored/main/asai-works-tank-diesel-turbo.md	semantic-v48-main	BASE-CURRENT	ground;turbo-boost	2352	陸上用ターボディーゼルと戦車の世代発展（v27正本）
nested/asai-worldline-v48r3-source-restored/main/asai-works-tank-early-computation-materials-rebaseline-1928-41.md	semantic-v48-main	BASE-CURRENT	ground;materials;computation	9357	初期戦車・材料×計算×QC再基底化 1928–41（v27正本）
nested/asai-worldline-v48r3-source-restored/main/asai-works-tank-engine.md	semantic-v48-main	BASE-CURRENT	ground	11554	戦車の機関——ディーゼルターボ／ガスタービン／混合
nested/asai-worldline-v48r3-source-restored/main/asai-works-tank-gen3-medium.md	semantic-v48-main	BASE-CURRENT	ground	2614	一式中戦車チヘ・一型詰め（v27再基底）
nested/asai-worldline-v48r3-source-restored/main/asai-works-tank-gt-hybrid.md	semantic-v48-main	BASE-CURRENT	ground;gas-turbine	5971	GT寒冷即応戦車と混合（戦車・残り二案）
nested/asai-worldline-v48r3-source-restored/main/asai-works-tank-lineup.md	semantic-v48-main	BASE-CURRENT	ground	1683	開戦前の戦車・装軌車両体系（v27）
nested/asai-worldline-v48r3-source-restored/main/asai-works-tank-next-generation-conditional-1939-45.md	semantic-v48-main	BASE-CURRENT	ground	13210	次期中戦車・対ソ先行研究の条件付き技術枝 1939–45（v25）
nested/asai-worldline-v48r3-source-restored/main/asai-works-tank-regen.md	semantic-v48-main	BASE-CURRENT	ground	7512	戦車GTの回生・熱利用——複数案から戦車らしい・当時自然な一手へ
nested/asai-worldline-v48r3-source-restored/main/asai-works-tank-rework-2026-08.md	semantic-v48-main	BASE-CURRENT	ground	28734	改訂報告書——陸上用ターボディーゼル体系・戦車世代再整理（2026-08-11）
nested/asai-worldline-v48r3-source-restored/main/asai-works-tank-specs-turbo.md	semantic-v48-main	BASE-CURRENT	ground;turbo-boost	9206	戦車・軍用車両の過給適用型式と車両別適用（v27再基底）
nested/asai-worldline-v48r3-source-restored/main/asai-works-tank-spg75.md	semantic-v48-main	BASE-CURRENT	ground	15638	75mm固定戦闘室自走砲・一型詰め——最短経路の車台と砲
nested/asai-worldline-v48r3-source-restored/main/asai-works-technical-delta-2026-08-14.md	semantic-v48-main	BASE-CURRENT	cross-domain	16480	2026-08-14 航空技術・生産再監査 統合デルタ
nested/asai-worldline-v48r3-source-restored/main/asai-works-timeline-1920s.md	semantic-v48-main	BASE-CURRENT	company	12405	1920年代の年次年表——現金の確立と核の芽（創業〜E-3）
nested/asai-worldline-v48r3-source-restored/main/asai-works-timeline-1930s.md	semantic-v48-main	BASE-CURRENT	company	21455	1930年代の年次年表——製品投入・契約・改良を年ごとに（肉付け）
nested/asai-worldline-v48r3-source-restored/main/asai-works-timeline-1940s.md	semantic-v48-main	BASE-CURRENT	company	15667	1940年代前半の年次年表——実用化と結実（E-6〜上端・1940–1945前半）
nested/asai-worldline-v48r3-source-restored/main/asai-works-timeline-additions-2026-08.md	semantic-v48-main	BASE-CURRENT	company	8507	2026-08改訂で追加・確定した項目——年代順
nested/asai-worldline-v48r3-source-restored/main/asai-works-timeline-fuel.md	semantic-v48-main	BASE-CURRENT	company	6589	燃料年表——十年の布陣（HDS前倒し → FT → 役割別配分、因果でつなぐ）
nested/asai-worldline-v48r3-source-restored/main/asai-works-timeline-marine.md	semantic-v48-main	BASE-CURRENT	marine;company	8032	舶用年表——過給機 → 舶用GT → 艦種別採用（v30再基底）
nested/asai-worldline-v48r3-source-restored/main/asai-works-timeline-master.md	semantic-v48-main	BASE-CURRENT	company	14295	全体年表——浅井精機の成長と展開（1903–1945、因果でつなぐ）
nested/asai-worldline-v48r3-source-restored/main/asai-works-timeline-tank.md	semantic-v48-main	BASE-CURRENT	ground;company	9097	戦車年表——過給機→車両適応→伝動系改良→新中戦車（v27再基底）
nested/asai-worldline-v48r3-source-restored/main/asai-works-uranium-ap.md	semantic-v48-main	BASE-CURRENT	cross-domain	16292	ウラン合金サブキャリバー徹甲弾——対戦車（弾材の正準）
nested/asai-worldline-v48r3-source-restored/main/asai-works-uranium.md	semantic-v48-main	BASE-CURRENT	cross-domain	9645	天然ウランの転用——タングステン代替とウラン弾
nested/asai-worldline-v48r3-source-restored/main/asai-works-validated-derivations-2026-08-15.md	semantic-v48-main	BASE-CURRENT	cross-domain	49811	検証済み算出根拠集——旧追加考察からの provenance 復旧（2026-08-15）
nested/asai-worldline-v48r3-source-restored/main/asai-works-worldline-flow.md	semantic-v48-main	BASE-CURRENT	cross-domain	10456	世界線の流れと二原則の正しい読み（訂正メモ兼・流れの骨）
nested/asai-worldline-v48r3-source-restored/main/tensei-engineer-kufu-shu.md	semantic-v48-main	BASE-CURRENT	company	20503	未来の工夫 総覧（再整理版）
nested/asai-worldline-v48r3-source-restored/provisional-2026-08-20/00-README-PROVISIONAL.md	base-provisional	PROVISIONAL	cross-domain	5389	仮置き新資料 2026-08-20 — 非正準・隔離領域
nested/asai-worldline-v48r3-source-restored/provisional-2026-08-20/01-asai-works-computation-development-provisional.md	base-provisional	PROVISIONAL	computation	8480	浅井計算技術史（仮置き）— 計算工場から電子計算へ
nested/asai-worldline-v48r3-source-restored/provisional-2026-08-20/02-asai-works-computation-marginal-effects-provisional.md	base-provisional	PROVISIONAL	computation	6665	計算技術の純差分（仮置き）— 二重加算防止台帳
nested/asai-worldline-v48r3-source-restored/provisional-2026-08-20/03-asai-works-rnd-philosophy-provisional.md	base-provisional	PROVISIONAL	cross-domain	2423	浅井R&D運用思想（仮置き）— 未来知識から探索能力へ
nested/asai-worldline-v48r3-source-restored/provisional-2026-08-20/04-asai-works-heavy-transport-gen1-provisional.md	base-provisional	PROVISIONAL	cross-domain	4011	第一世代・重貨物大型輸送研究機（仮置き）— GFRP大型構造の出口
nested/asai-worldline-v48r3-source-restored/provisional-2026-08-20/05-asai-works-heavy-transport-derivatives-provisional.md	base-provisional	PROVISIONAL	cross-domain	4219	重貨物大型輸送機・派生候補（仮置き）
nested/asai-worldline-v48r3-source-restored/provisional-2026-08-20/06-asai-works-aerial-refueling-europe-link-provisional.md	base-provisional	PROVISIONAL	cross-domain	4479	空中給油・超長距離技術連絡（仮置き）
nested/asai-worldline-v48r3-source-restored/provisional-2026-08-20/07-asai-works-computation-commercial-diffusion-provisional.md	base-provisional	PROVISIONAL	computation	5779	浅井計算部門の商用化・軍需拡散（仮置き）
nested/asai-worldline-v48r3-source-restored/provisional-2026-08-20/08-asai-works-gt-secondary-applications-provisional.md	base-provisional	PROVISIONAL	gas-turbine	5218	GT・ターボディーゼルの脇枝（鉄道・自動車・陸軍河川艇）仮置き
nested/asai-worldline-v48r3-source-restored/provisional-2026-08-20/09-asai-works-computation-materials-aviation-gt-provisional.md	base-provisional	PROVISIONAL	aviation;gas-turbine;materials;computation	5920	計算能力の材料・航空・GTへの純差分（仮置き詳細）
nested/asai-worldline-v48r3-source-restored/provisional-2026-08-20/10-asai-works-naval-computation-entry-provisional.md	base-provisional	PROVISIONAL	marine;computation	5928	海軍・造船への計算設備導入前史（仮置き）
nested/asai-worldline-v48r3-source-restored/provisional-2026-08-20/11-HANDOFF-NEXT-NAVAL-COMPUTATION.md	base-provisional	PROVISIONAL	marine;computation;company	3800	次チャット引継ぎ — 艦艇計算差分を実開発史へ当てる
nested/asai-worldline-v48r3-source-restored/tools/build_v46_machine.py	tools	TOOL	cross-domain	9885	
nested/asai-worldline-v48r3-source-restored/tools/build_v48r3_machine.py	tools	TOOL	cross-domain	197	
nested/asai-worldline-v48r3-source-restored/tools/validate_machine_layer.py	tools	TOOL	cross-domain	9399	
nested/asai-worldline-v48r3-source-restored/tools/validate_v48r3.py	tools	TOOL	cross-domain	3694	
overlays/GROUND-DIESEL-FAMILY-D-A-D-D-V1.tsv	late-2026-08-29-overlay	CURRENT-OVERLAY	ground	1636	
overlays/GROUND-DUST-CLOSURE-DELTA-2026-08-29.tsv	late-2026-08-29-overlay	CURRENT-OVERLAY	ground	1322	
overlays/GROUND-DUST-COMPARISON-INPUTS-V1.tsv	late-2026-08-29-overlay	CURRENT-OVERLAY	ground	2875	
overlays/GROUND-DUST-INSTALLATION-D-A-D-D-V1.tsv	late-2026-08-29-overlay	CURRENT-OVERLAY	ground	2600	
overlays/GROUND-DUST-INSTALLATION-NOTE-V1.md	late-2026-08-29-overlay	CURRENT-OVERLAY	ground	3885	Ground dust / Manchuria installation closure — 2026-08-29
